objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid,SpType,BV,TEff,FeH
1237652947455967294,9.45795599022978,-10.1110593137947,19.0098,17.45665,16.80615,16.57423,16.44571,1740,301,3,84,3495929462179078144,STAR,7.839563E-05,3105,54825,37,K1V,0.811,5059,-0.16
1237652947456032896,9.49847299037772,-10.1225395317426,19.2959,18.26486,18.13536,18.14565,18.12848,1740,301,3,85,3495925339010473984,STAR,0.0006481703,3105,54825,22,unknown,0,7500,-1.5
1237653653450653745,12.0745041791371,16.0215627475302,19.1193,18.14759,17.8053,17.6503,17.56062,1904,301,6,228,12429935388289947648,STAR,-0.0007341023,11040,58456,1,K7V,1.363,3900,0.17
1237652943166701698,339.67859510076,13.545150556669,18.5891,17.4113,16.73146,16.33334,16.06414,1739,301,3,171,832167341906225152,GALAXY,0.08465288,739,52520,463,,0,0,0
1237652944240509322,339.886274146103,14.3636712003487,19.2368,17.0891,15.96515,15.44543,15.07943,1739,301,5,172,832166517272504320,GALAXY,0.08376097,739,52520,460,,0,0,0
1237652944240509052,339.820840877621,14.4017158166732,18.85304,17.30099,16.59239,16.22036,15.97157,1739,301,5,172,832165142882969600,GALAXY,0.08473618,739,52520,455,,0,0,0
1237652944240443791,339.685169561035,14.3365138073576,18.7017,17.4735,16.76435,16.32733,16.03591,1739,301,5,171,832164043371341824,GALAXY,0.08695357,739,52520,451,,0,0,0
1237652944240574733,339.93659296504,14.4140272544389,18.60718,17.34432,16.68933,16.27786,16.04319,1739,301,5,173,832165967516690432,GALAXY,0.08420853,739,52520,458,,0,0,0
1237652944240574746,339.944681145958,14.3861421440879,18.1315,17.12172,16.65342,16.30215,16.1626,1739,301,5,173,832166242394597376,GALAXY,0.08447238,739,52520,459,,0,0,0
1237655130909835410,242.784363611389,50.3290746830172,19.16595,19.13014,19.03534,18.77475,18.66342,2248,301,6,82,9078162412058990592,QSO,0.4319888,8063,57576,114,,0,0,0
1237662303512363033,226.523842287143,45.5326816440962,18.61216,17.44671,16.96456,16.74061,16.62942,3918,301,6,191,3816902471985504256,STAR,-0.0004651763,3390,54945,370,G0,0.638,5257,-1.48
1237672794496630786,1.03666280810413,-5.67222076384498,16.68324,15.15096,14.6118,14.43083,14.37129,6361,301,3,35,2954397712922994688,STAR,-0.0002107033,2624,54380,132,G5,0.732,5281,-0.12
1237672794496696331,1.10451485496134,-5.81427167026247,18.14571,16.64024,16.0971,15.89667,15.81891,6361,301,3,36,2954396613411366912,STAR,-2.51821E-05,2624,54380,128,G5,0.717,5426,-0.04
1237672794496761891,1.3028222908747,-5.93658167559854,18.71716,16.72082,15.89877,15.53841,15.34029,6361,301,3,37,2954386992684623872,STAR,-0.0005216507,2624,54380,93,G5III...,0.84,4861,-0.66
1237672794496761920,1.27808678488105,-5.99846293796888,17.97992,16.45041,15.88582,15.67543,15.59544,6361,301,3,37,2954384518783461376,STAR,-4.279576E-05,2624,54380,84,K0V,0.786,5221,-0.24
1237672795033305143,1.36546828753288,-5.09852292957006,18.58457,17.4425,17.02109,16.8492,16.78827,6361,301,4,32,2954405684382296064,STAR,-0.0002418882,2624,54380,161,0,0.536,5665,-0.99
1237672795033305166,1.26627620561132,-5.16539148491687,18.86835,17.87818,17.49837,17.33795,17.2636,6361,301,4,32,2954407883405551616,STAR,-0.0002783611,2624,54380,169,unknown,0,6000,-1.5
1237672795033305169,1.30502519096413,-5.15343350578859,17.61441,16.57544,16.19552,16.05505,16.01218,6361,301,4,32,2954410907062528000,STAR,-3.350116E-05,2624,54380,180,F9V,0.486,5790,-0.65
1237672795033305222,1.26072009166222,-5.09466844303355,19.19021,17.29217,16.43865,16.1048,15.9081,6361,301,4,32,2954409807550900224,STAR,4.328866E-05,2624,54380,176,K5V,0.983,4576,-0.39
1237672795033305228,1.18770577922737,-5.16517595237788,19.57138,17.78304,17.05717,16.80376,16.64367,6361,301,4,32,2954406234138109952,STAR,-4.800867E-05,2624,54380,163,K2V,0.871,4955,-0.23
1237672795033370632,1.37388108979098,-5.17526767555592,17.55265,15.9773,15.41986,15.22702,15.15419,6361,301,4,33,2954408433161365504,STAR,-8.023485E-05,2624,54380,171,G0,0.757,5261,-0.13
1237651755072684144,153.982030485701,2.99972856069222,18.38203,17.21235,16.48123,16.04266,15.74634,1462,301,6,191,646290775293847552,GALAXY,0.09040105,574,52355,88,,0,0,0
1237652630713073806,9.05070088438202,-9.52017619625651,18.96875,17.71171,17.23165,17.02105,16.91097,1666,301,5,251,3496070474545340416,STAR,-0.0001067978,3105,54825,550,G5Vp,0.704,5320,-0.76
1237652630713139258,9.09601709361753,-9.46114596047643,19.27784,17.98645,17.50502,17.33382,17.23893,1666,301,5,252,3496068000644177920,STAR,5.74745E-05,3105,54825,541,G5Vp,0.704,5320,-0.76
1237652630713139269,9.13089256875597,-9.45301852832625,19.26688,18.1897,17.80862,17.67845,17.56139,1666,301,5,252,3496068275522084864,STAR,-0.000159646,3105,54825,542,G2V,0.539,5373,-1.08
1237652630713139297,9.18251612535187,-9.39643207532269,19.22874,18.1981,17.86515,17.74837,17.72656,1666,301,5,252,3496070199667433472,STAR,-0.0007054886,3105,54825,549,unknown,0,6000,-1
1237652899152592942,35.0515212748649,-9.7847855616048,18.15059,17.12563,16.72504,16.55213,16.48854,1729,301,1,313,3515092850272477184,STAR,0.0002841408,3122,54821,121,unknown,0,6000,-1
1237652900751933492,8.92661841207446,-9.90235419979171,17.02085,15.81024,15.36656,15.19493,15.15491,1729,301,4,141,3496072948446502912,STAR,-0.0001939909,3105,54825,559,G1V,0.6,5630,-0.45
1237652900751999030,8.94314443390438,-9.77241633924937,19.35555,18.43813,18.12589,17.9842,17.89615,1729,301,4,142,3496072123812782080,STAR,0.0004741906,3105,54825,556,unknown,0,6000,-1.5
1237652900751999159,9.03366790411997,-9.89775908216596,19.0171,17.90015,17.43022,17.23568,17.14654,1729,301,4,142,3496071574056968192,STAR,-0.0004427953,3105,54825,554,G1V,0.561,5659,-0.6
1237652900751999162,9.03917637698352,-9.83643460223891,19.20229,18.26872,17.98393,17.87321,17.85901,1729,301,4,142,3496071848934875136,STAR,-0.0006320187,3105,54825,555,unknown,0,6000,-2.5
1237652900752064526,9.14269859338035,-9.77550905599179,18.06738,16.93852,16.97789,17.0335,17.081,1729,301,4,143,3496072398690689024,STAR,-0.0003337956,3105,54825,557,unknown,0,8500,-1
1237652901825544210,8.59889129553198,-8.94933796818796,18.37653,16.10331,15.16284,14.84651,14.68365,1729,301,6,139,3496066901132550144,STAR,-1.764234E-05,3105,54825,537,K3V,1.074,4650,0.07
1237652901825544282,8.57612090624347,-8.98351275423117,19.04182,18.81069,18.48311,18.1283,18.13938,1729,301,6,139,3496064702109294592,QSO,0.1569337,3105,54825,529,,0,0,0
1237652901825544287,8.58020842233148,-8.95935890080967,19.37367,17.71257,17.05661,16.79886,16.69611,1729,301,6,139,3496065251865108480,STAR,-0.000127732,3105,54825,531,K1V,0.811,5059,-0.16
1237652901825544303,8.60990023588585,-9.07051911216296,18.65201,16.45048,15.51192,15.19148,15.03109,1729,301,6,139,3496066351376736256,STAR,0.0001480293,3105,54825,535,K5V,0.983,4576,-0.39
1237652901825871934,9.3404808914476,-9.0197935697086,18.92055,17.75067,17.31241,17.16522,17.0871,1729,301,6,144,3496071024301154304,GALAXY,0,3105,54825,552,,0,0,0
1237652947992510502,8.67414593023463,-9.63648471554378,18.66015,16.72563,15.98611,15.77392,15.66006,1740,301,4,79,3496060578940690432,STAR,7.326609E-05,3105,54825,514,K0V,0.819,5139,-0.07
1237652947992510551,8.60233757412931,-9.56921738588943,18.94792,17.39634,16.71381,16.42335,16.28535,1740,301,4,79,3496059479429062656,STAR,-0.0003998459,3105,54825,510,G3IV,0.828,5126,-0.59
1237652947992641576,9.00970106514146,-9.61267736998741,17.80534,16.62866,16.23225,16.09293,16.06244,1740,301,4,81,3496069375033712640,STAR,-0.0001894897,3105,54825,546,G2V,0.539,5373,-1.08
1237652947992707190,9.14083300177133,-9.61938759607899,19.37279,18.15403,17.71364,17.55256,17.4918,1740,301,4,82,3496069649911619584,STAR,3.020522E-05,3105,54825,547,G1V,0.6,5630,-0.45
1237652899152789615,35.5191321408525,-9.81855631800864,19.36437,18.03042,17.48858,17.2706,17.18501,1729,301,1,316,3515083504423641088,STAR,-5.168197E-05,3122,54821,87,G8Vp,0.754,5047,-1.34
1237652899152789531,35.4801346846195,-9.82030042582358,18.86627,16.58412,15.63059,15.25715,15.06493,1729,301,1,316,3515087077836431360,STAR,5.25947E-05,3122,54821,100,K5IV,1.063,4353,-0.47
1237652899689660631,35.5108424508347,-9.31609433337721,18.02021,16.84961,17.03823,17.15198,17.27613,1729,301,2,316,3515087902470152192,STAR,-0.0004911338,3122,54821,103,unknown,0,9000,-0.5
1237652948529381507,8.65667832659918,-9.25640391232738,19.41879,17.02695,16.06264,15.71603,15.53618,1740,301,5,79,3496064427231387648,STAR,-3.335935E-05,3105,54825,528,K3V,1.038,4528,0.07
1237652948529381530,8.69354913139904,-9.1462840487288,19.48571,18.16007,17.57871,17.32834,17.1859,1740,301,5,79,3496062503086039040,STAR,1.859835E-05,3105,54825,521,G8V,0.692,5285,-0.71
1237652948529446923,8.7351022368797,-9.2706363561581,17.96848,16.73412,16.25261,16.03901,15.96222,1740,301,5,80,3496062777963945984,STAR,-0.0006193043,3105,54825,522,unknown,0,5000,0
1237652948529447017,8.77896537628132,-9.2802176500422,19.14042,17.95428,17.51102,17.30281,17.22008,1740,301,5,80,3496073498202316800,STAR,-0.0002467465,3105,54825,561,G6V,0.603,5474,-0.67
1237652948529578089,9.07354228642161,-9.33609707824883,19.36428,18.41413,18.09479,17.9754,17.95097,1740,301,5,82,3496074597713944576,STAR,-0.0005603306,3105,54825,565,unknown,0,6500,-1.5
1237653500431827004,35.2445356479346,-9.61578816827581,18.85085,17.83284,17.29249,17.0914,17.02249,1869,301,1,66,3515093949784104960,STAR,0.0002460202,3122,54821,125,sdG2,0.621,5405,-1.7
1237654602644324515,166.384543385593,5.70759603570345,19.43915,17.72188,16.85101,16.45088,16.13396,2125,301,6,318,654247666082932736,GALAXY,0.04993612,581,52356,363,,0,0,0
1237665129087959278,204.7712749958,33.8350681059298,18.02021,16.09246,15.18649,14.75328,14.42465,4576,301,5,557,2374677168220301312,GALAXY,0.05969611,2109,53468,561,,0,0,0
1237665129087893565,204.608869843475,33.8954046623207,17.94993,15.94341,15.01589,14.56477,14.22335,4576,301,5,556,2374667272615651328,GALAXY,0.0608402,2109,53468,525,,0,0,0
1237665128551088225,204.725968462473,33.560386864073,19.1827,18.91628,18.93836,19.00357,18.94175,4576,301,4,557,2374678817487742976,QSO,0.7756133,2109,53468,567,,0,0,0
1237665128551088200,204.658270799127,33.5176055235415,18.82511,16.93492,16.0902,15.68425,15.3622,4576,301,4,557,2374679092365649920,GALAXY,0.06043717,2109,53468,568,,0,0,0
1237665128551088182,204.629803390957,33.5034874487119,17.96133,17.02133,16.55073,16.4167,16.45916,4576,301,4,557,2374666173104023552,GALAXY,0.0171448,2109,53468,521,,0,0,0
1237665128551022709,204.487581011821,33.4464801184061,19.17032,17.86764,17.12656,16.73324,16.44866,4576,301,4,556,2374669746516813824,GALAXY,0.1140131,2109,53468,534,,0,0,0
1237665128551022680,204.468444637861,33.4962234809154,19.48865,17.94821,17.15857,16.72654,16.37702,4576,301,4,556,2374670021394720768,GALAXY,0.08070654,2109,53468,535,,0,0,0
1237665128551022663,204.443104697662,33.4813762833453,19.44849,18.27818,17.72019,17.43107,17.23011,4576,301,4,556,2374667822371465216,GALAXY,0.06009685,2109,53468,527,,0,0,0
1237665128014217451,204.629700812847,33.0376968224162,17.83402,16.12791,15.33844,14.93856,14.62999,4576,301,3,557,2374672770173790208,GALAXY,0.06142892,2109,53468,545,,0,0,0
1237665128014217335,204.630312022099,33.1780476463146,17.63415,15.94649,15.23567,14.9091,14.68414,4576,301,3,557,2374668921883092992,GALAXY,0.05857585,2109,53468,531,,0,0,0
1237665128014217257,204.511302206732,33.0222572720222,17.87091,17.0216,16.66387,16.51816,16.50283,4576,301,3,557,2374673594807511040,STAR,-0.0003028112,2109,53468,548,unknown,0,6000,-2
1237658491184349499,131.271581828612,4.74554365883064,19.33308,18.37618,18.17911,17.84908,17.8109,3031,301,1,74,1337704648596809728,GALAXY,0.06030659,1188,52650,493,,0,0,0
1237658491184349474,131.257654397375,4.70157009255733,19.43737,18.75394,18.59004,18.20809,18.36558,3031,301,1,74,1337704098840995840,GALAXY,0.09662288,1188,52650,491,,0,0,0
1237658491184349434,131.22664526676,4.7762479875395,18.27996,16.80454,15.9726,15.5252,15.20345,3031,301,1,74,1337702999329368064,GALAXY,0.1112173,1188,52650,487,,0,0,0
1237658492794896700,130.96900066463,6.09206268155672,19.35853,18.14379,17.54578,17.16835,16.97968,3031,301,4,73,1337691454457276416,GALAXY,0.08308311,1188,52650,445,,0,0,0
1237658492794831116,130.767739560604,5.99117717807679,19.37671,17.83707,17.06309,16.66449,16.39535,3031,301,4,72,1337692553968904192,GALAXY,0.06024809,1188,52650,449,,0,0,0
1237658492794830980,130.81660640501,6.07574461143714,18.74107,17.26392,16.59912,16.22572,16.00944,3031,301,4,72,1337691729335183360,GALAXY,0.07796318,1188,52650,446,,0,0,0
1237658492258025746,131.058670035878,5.58110443318246,19.15627,18.00615,17.96157,17.99821,18.01298,3031,301,3,73,1337692004213090304,STAR,0.000165444,1188,52650,447,unknown,0,8500,-0.5
1237658492258025602,131.009708615882,5.58355021320988,18.65582,17.572,17.20736,17.07754,17.02988,3031,301,3,73,1337691179579369472,STAR,3.326092E-05,1188,52650,444,F8IV,0.456,6163,-0.29
1237658492257960402,130.888973361267,5.55265067630568,19.30328,17.98807,17.43309,17.14947,16.91393,3031,301,3,72,1337690904701462528,GALAXY,0.07240108,1188,52650,443,,0,0,0
1237660637066625140,148.896910535171,42.6918533302097,19.25094,18.3112,17.97355,17.84881,17.81816,3530,301,6,215,5139889848946284544,STAR,-0.0007311444,4565,55591,570,O9.5Ib...,-0.199,9899,0.09
1237658491721154796,131.048856724448,5.08418476050115,18.90375,17.62223,17.0075,16.62194,16.38735,3031,301,2,73,1337703823963088896,GALAXY,0.0900608,1188,52650,490,,0,0,0
1237658491721154781,131.015999157019,5.22006794177737,18.87855,17.6727,17.02449,16.63528,16.42168,3031,301,2,73,1337695027870066688,GALAXY,0.06401794,1188,52650,458,,0,0,0
1237658491721154680,131.083557371335,5.08319230526029,16.10621,14.98528,14.68506,14.59,14.58118,3031,301,2,73,1337702724451461120,STAR,-2.281584E-05,1188,52650,486,F6IV:,0.427,6278,-0.28
1237658491721089499,130.944445881185,5.10735490848816,19.07044,17.41578,16.5108,16.0919,15.72922,3031,301,2,72,1337697501771229184,GALAXY,0.09605989,1188,52650,467,,0,0,0
1237658491184087388,130.591711160759,4.76623864946079,19.40578,19.05756,19.02095,19.09236,18.8993,3031,301,1,70,1337689255434020864,QSO,0.6978922,1188,52650,437,,0,0,0
1237658300595765636,130.923541141231,5.35853188033566,19.10274,18.02261,17.3033,16.89613,16.64508,2986,301,6,83,1337692279090997248,GALAXY,0.1555709,1188,52650,448,,0,0,0
1237658300595765551,130.85852742082,5.34338910682514,19.46818,18.28035,17.77191,17.46715,17.22037,2986,301,6,83,1337694478114252800,GALAXY,0.05051868,1188,52650,456,,0,0,0
1237658300058960254,131.071360115532,5.00517776951161,19.05485,17.74193,17.16137,16.8178,16.63507,2986,301,5,84,1337701350061926400,GALAXY,0.09665252,1188,52650,481,,0,0,0
1237658300058894699,130.921202512526,4.95408313817007,19.33235,17.92807,17.23892,16.81064,16.55894,2986,301,5,83,1337699151038670848,GALAXY,0.08946462,1188,52650,473,,0,0,0
1237658300058894477,130.961039408901,4.99262717924247,18.61466,17.76896,18.05113,18.28135,18.44374,2986,301,5,83,1337700525428205568,STAR,0.0008101875,1188,52650,478,unknown,0,9500,-1
1237658300058829232,130.749819943791,4.89759185297578,19.34305,18.32924,17.57792,17.21677,17.00805,2986,301,5,82,1337699975672391680,GALAXY,0.1973792,1188,52650,476,,0,0,0
1237658300058828940,130.840414731649,4.94958885314418,19.13968,17.87722,17.38885,17.0766,16.99725,2986,301,5,82,1337701075184019456,GALAXY,0.06063709,1188,52650,480,,0,0,0
1237658203426652269,149.13138559481,42.8617578189297,19.38764,18.50779,18.21916,18.12535,18.12284,2964,301,1,152,5139901668696283136,STAR,0.0001778202,4565,55591,613,K7V,1.363,3900,0.17
1237657857146552459,179.060062166416,52.7731981236639,18.0072,16.47687,15.79109,15.44376,15.1632,2883,301,4,177,993160305829767168,GALAXY,0.05239994,882,52370,424,,0,0,0
1237657857146487031,178.879963101655,52.6886020285919,19.17254,17.77824,17.24965,16.94818,16.80425,2883,301,4,176,993151509736744960,GALAXY,0.0700158,882,52370,392,,0,0,0
1237657857146486978,178.780976153478,52.7575438555434,17.54374,16.06367,15.32347,14.92702,14.6098,2883,301,4,176,993153159004186624,GALAXY,0.06744818,882,52370,398,,0,0,0
1237657857146486955,178.69058346358,52.7254138980573,19.26674,18.08991,17.48982,17.05083,16.79487,2883,301,4,176,993152059492558848,GALAXY,0.07138793,882,52370,394,,0,0,0
1237657776080027893,135.021555815853,40.9347490465492,18.55774,17.51188,17.11436,16.85145,16.68021,2864,301,5,192,1350068382862436352,GALAXY,0.04142592,1199,52703,416,,0,0,0
1237657776079962330,134.956325753723,40.7756243439944,19.35913,18.15735,17.60496,17.28056,17.09315,2864,301,5,191,1350065634083366912,GALAXY,0.06530415,1199,52703,406,,0,0,0
1237657776079765773,134.410796875904,40.5539833523547,18.45579,16.68111,15.87525,15.46145,15.14617,2864,301,5,188,1350046942385694720,GALAXY,0.06518961,1199,52703,338,,0,0,0
1237657776079634645,134.011953079986,40.3793179733138,19.33134,17.57285,16.76673,16.42054,16.08805,2864,301,5,186,1350071956275226624,GALAXY,0.08675452,1199,52703,429,,0,0,0
1237657776079438124,133.688044765686,40.1404395162843,19.32482,18.13203,17.68814,17.39756,17.28741,2864,301,5,183,1350061785792669696,GALAXY,0.08653862,1199,52703,392,,0,0,0
1237657776079437915,133.619230745247,40.1613485970571,19.20463,18.07769,17.68563,17.49486,17.48523,2864,301,5,183,1350048316775229440,STAR,1.081078E-05,1199,52703,343,G0V,0.526,5704,-0.74
1237657630601707564,180.158563336495,53.247394656278,18.18441,16.87148,16.26501,15.88025,15.63656,2830,301,6,401,993158381684418560,GALAXY,0.04499104,882,52370,417,,0,0,0
1237657630601707543,180.253008388968,53.2501694217866,18.30443,16.50534,15.68401,15.29769,14.98815,2830,301,6,401,993164978754185216,GALAXY,0.05151422,882,52370,441,,0,0,0
1237657630601642184,179.984007947225,53.3343459498006,19.13814,17.97632,17.53321,17.21443,17.18051,2830,301,6,400,993157007294883840,GALAXY,0.09429973,882,52370,412,,0,0,0
1237657630601642176,179.954998500535,53.4372517892637,18.94475,17.70337,17.05697,16.69965,16.4659,2830,301,6,400,993155358027442176,GALAXY,0.09437792,882,52370,406,,0,0,0
1237657630601642173,179.95341009169,53.3317997233498,19.34676,17.46515,16.61165,16.2118,15.9172,2830,301,6,400,993155083149535232,GALAXY,0.07058318,882,52370,405,,0,0,0
1237657630601641990,179.876247557579,53.348822704304,18.4932,16.55385,15.87153,15.50569,15.21374,2830,301,6,400,993156182661163008,GALAXY,0.04498119,882,52370,409,,0,0,0
1237657630588731475,137.988638244163,42.7039493980765,18.32444,17.26617,17.02487,16.96196,16.9668,2830,301,6,203,9325939547811633152,STAR,-9.409222E-05,8283,57064,402,Fw,0.647,4949,-2.32
1237657630587551918,134.946460976638,41.1888038560143,19.31063,17.7818,16.88772,16.41207,16.08508,2830,301,6,185,1350068657740343296,GALAXY,0.1596656,1199,52703,417,,0,0,0
1237652629639594144,9.7007848139781,-10.1886539291692,19.23879,18.31889,18.02862,17.98046,17.94481,1666,301,3,255,3496093564289523712,STAR,-8.869209E-05,3105,54825,634,unknown,0,6500,-2
1237652630713270324,9.40782013695834,-9.38695469385015,19.14615,17.97171,17.91691,17.92549,17.96664,1666,301,5,254,3496091365266268160,STAR,-0.0004818144,3105,54825,626,unknown,0,7500,-0.5
1237652900752195656,9.54490804772409,-9.90355073187818,19.40725,18.20397,17.75009,17.59975,17.50081,1729,301,4,145,3496091090388361216,STAR,0.00013595,3105,54825,625,G1V,0.6,5630,-0.45
1237652947992903691,9.61182745997384,-9.67495320497268,18.54874,17.03382,16.37446,16.10355,15.96445,1740,301,4,85,3496091915022082048,STAR,4.134335E-05,3105,54825,628,K1V,0.811,5059,-0.16
1237652947992903697,9.62061123349584,-9.72988136131693,17.28111,16.10915,15.6637,15.54642,15.50866,1740,301,4,85,3496095213556965376,STAR,-6.719396E-05,3105,54825,640,G1.5Vb,0.573,5813,-0.07
1237652947992903721,9.51528925793561,-9.58716867228475,19.32257,17.90701,17.34667,17.06749,16.91487,1740,301,4,85,3496090815510454272,STAR,-0.0001274311,3105,54825,624,G8V,0.692,5285,-0.71
1237652947992969280,9.66015601970834,-9.60239829731384,19.07975,18.14585,17.79018,17.61352,17.5573,1740,301,4,86,3496091640144175104,STAR,-0.0005199295,3105,54825,627,unknown,0,6000,-1.5
1237658299522089416,131.137088778003,4.61534732656544,19.18205,18.03591,17.52102,17.19174,17.02283,2986,301,4,84,1337706297864251392,GALAXY,0.130109,1188,52650,499,,0,0,0
1237658299522285885,131.518884800989,4.6617758297685,18.70013,16.76614,15.79047,15.31403,14.95999,2986,301,4,87,1337710970788669440,GALAXY,0.06056794,1188,52650,516,,0,0,0
1237658300058960029,131.093990240479,4.91935269412503,18.17948,17.53329,17.27235,16.96343,16.92779,2986,301,5,84,1337705473230530560,GALAXY,0.1116595,1188,52650,496,,0,0,0
1237658300059091257,131.372909434577,4.95979604026131,19.44039,18.06314,17.34017,16.95149,16.70319,2986,301,5,86,1337707397375879168,GALAXY,0.09650338,1188,52650,503,,0,0,0
1237658300059156865,131.539563133328,5.07913224836721,19.3786,17.44702,16.45898,16.01483,15.66832,2986,301,5,87,1337709321521227776,GALAXY,0.09506763,1188,52650,510,,0,0,0
1237658300059222525,131.72187931183,5.0846302717805,19.42705,18.12181,17.37519,16.92894,16.66787,2986,301,5,88,1337720041759598592,GALAXY,0.1141645,1188,52650,549,,0,0,0
1237658424078172251,131.339428782069,4.68679438702302,18.78772,16.76878,15.83752,15.34472,15.10996,3015,301,4,115,1337709871277041664,GALAXY,0.06023991,1188,52650,512,,0,0,0
1237658424078237996,131.454636706554,4.7000015140201,18.75551,18.65752,18.55007,18.36563,18.37125,3015,301,4,116,1337711245666576384,QSO,1.433165,1188,52650,517,,0,0,0
1237658491184283677,131.047834109465,4.68977583503634,18.1445,17.07918,16.73438,16.6414,16.59261,3031,301,1,73,1337706022986344448,STAR,0.0001827623,1188,52650,498,unknown,0,6000,-1
1237658491184349522,131.299198281593,4.70866323784942,18.01129,16.6349,15.95149,15.54115,15.27196,3031,301,1,74,1337705748108437504,GALAXY,0.06009781,1188,52650,497,,0,0,0
1237658491184414740,131.349634899046,4.69822370913002,19.04834,17.85129,17.21745,16.86081,16.65116,3031,301,1,75,1337711795422390272,GALAXY,0.09971476,1188,52650,519,,0,0,0
1237658491184480382,131.628656187556,4.74633070015568,19.29937,18.11169,17.60673,17.25075,17.07396,3031,301,1,76,1337720591515412480,GALAXY,0.0958037,1188,52650,551,,0,0,0
1237658491184480456,131.551023708356,4.88854228618161,17.8633,16.38035,15.5924,15.17727,14.84819,3031,301,1,76,1337721141271226368,GALAXY,0.06300098,1188,52650,553,,0,0,0
1237658491721220432,131.195439302185,5.26671227431729,17.98229,16.24826,15.40991,14.98685,14.66148,3031,301,2,74,1337715368835180544,GALAXY,0.05041271,1188,52650,532,,0,0,0
1237658492258222327,131.51564415354,5.62420631603085,17.43922,16.46407,16.11045,15.971,15.91848,3031,301,3,76,1337716743224715264,STAR,0.0003842819,1188,52650,537,unknown,0,6000,-2
1237658492258222475,131.509061648187,5.5942424374477,19.53782,19.46195,18.95037,18.91858,18.9031,3031,301,3,76,1337712894934018048,QSO,1.334424,1188,52650,523,,0,0,0
1237660342861889569,143.278131056038,38.2517179254842,17.72328,16.76167,16.51089,16.40539,16.40892,3462,301,2,223,9979002461661452288,STAR,0.000461756,8863,57724,551,M1V,1.474,3705,0.6
1237661852529197136,142.966593339961,37.981305429071,18.65709,17.72816,17.44115,17.31779,17.28569,3813,301,6,14,9979004110928893952,STAR,-0.0006977843,8863,57724,557,M1V,1.474,3705,0.6
1237669701047156805,7.49144079972848,6.52967477342224,18.7358,17.43334,16.89594,16.68939,16.59164,5641,301,1,46,3497047664044908544,STAR,-0.0002175029,3106,54738,9,G5Vp,0.704,5320,-0.76
1237669765473042579,7.71444754949925,6.31422201141521,19.13452,17.32724,16.54032,16.25437,16.09452,5656,301,1,67,3497045465021652992,STAR,-5.455748E-05,3106,54738,1,K2V,0.871,4955,-0.23
1237669766009782322,7.4881611733619,6.66810421033015,18.74806,17.64173,17.08544,16.88102,16.81005,5656,301,2,65,3497048213800722432,STAR,0.0003229578,3106,54738,11,unknown,0,5000,0
1237669766009782446,7.52564807119154,6.66068405141076,19.36688,17.6848,16.97779,16.75103,16.66136,5656,301,2,65,3497048488678629376,STAR,9.929318E-06,3106,54738,12,K1V,0.819,5169,-0.17
1237669766009847812,7.56354156910186,6.65592920588845,17.14612,15.85949,15.40773,15.25045,15.20645,5656,301,2,66,3497049038434443264,STAR,-1.177916E-05,3106,54738,14,G0V,0.572,5661,-0.37
1237669766010044532,8.01321285420522,6.68747516398812,19.59539,18.56724,18.17026,17.99996,17.93981,5656,301,2,69,3497048763556536320,STAR,-0.0007118657,3106,54738,13,unknown,0,6000,-1.5
1237660765380280432,142.978337104312,37.2163660333188,18.90479,17.66339,17.76094,17.8446,17.97161,3560,301,5,238,9978992840934709248,STAR,0.0005277944,8863,57724,516,K3V,1.108,4246,-0.28
1237660412110110797,131.256207512245,5.755329430659,19.03412,18.55547,18.76497,19.01422,19.21212,3478,301,3,99,1337712620056111104,STAR,-0.0001826091,1188,52650,522,A0,0.116,7652,0.06
1237658300595896807,131.264044431985,5.37932579586724,19.3896,18.74567,18.51769,18.17987,18.20714,2986,301,6,85,1337715643713087488,GALAXY,0.1023093,1188,52650,533,,0,0,0
1237658300595896725,131.204272390898,5.32363344155972,19.26758,18.05722,17.57892,17.3223,17.13954,2986,301,6,85,1337715918590994432,GALAXY,0.09083851,1188,52650,534,,0,0,0
1237665129087959293,204.774256443426,33.8171127341934,18.44536,17.15299,16.4599,16.06983,15.78641,4576,301,5,557,2374682390900533248,GALAXY,0.05916951,2109,53468,580,,0,0,0
1237665128551088216,204.658876435952,33.4441311104617,19.0525,18.17914,17.40148,17.2239,17.08831,4576,301,4,557,2374681841144719360,STAR,-0.0004164913,2109,53468,578,F0,0.287,7134,-0.07
1237665128014282862,204.747100565467,33.114684152041,19.099,17.98571,17.40387,17.03949,16.82365,4576,301,3,558,2374684864801695744,GALAXY,0.1129919,2109,53468,589,,0,0,0
1237665025449197729,204.947340321912,33.669966762137,17.22458,15.91743,15.2332,14.86747,14.56854,4552,301,4,211,2374692836260997120,GALAXY,0.04215863,2109,53468,618,,0,0,0
1237665025449197712,204.94172542313,33.7520538089055,18.70041,17.47161,17.07677,16.80796,16.69001,4552,301,4,211,2374688438214486016,GALAXY,0.04109387,2109,53468,602,,0,0,0
1237665025449197581,204.951673609183,33.6881558439103,17.08764,15.07763,14.19298,13.77221,13.47219,4552,301,4,211,2374688713092392960,GALAXY,0.04088134,2109,53468,603,,0,0,0
